ud_id,full_name,position,team,proj,adp,pos_max_proj,proxy_proj,pff_id,ep,notd_ep,noscramb_ep,notd_noscramb_ep,team_ep,team_ppg,team_fpoe,game_recency,min_ppg,min_ep,min_notd_ep,min_noscramb_ep,min_notd_noscramb_ep,min_team_ep,min_team_ppg,min_team_fpoe,min_game_recency,max_ppg,max_ep,max_notd_ep,max_noscramb_ep,max_notd_noscramb_ep,max_team_ep,max_team_ppg,max_team_fpoe,max_game_recency,ppg
faa5ea47-862d-4209-83f4-067684f3f9ba,Gabriel Davis,WR,BUF,6.34,127,17.14,0.37,NA,8.05426560185111,6.205315657093498,8.04212462147657,6.199235396518393,81.7244798765819,82.34380157451973,0.05545311288431645,1,1.156868923770126,2.376499204993423,1.9011603210850714,2.3014301616068646,1.887160202448504,54.85369904446331,45.54962440620053,-2.7984093221248547,1,21.130086659267207,16.683207304993314,12.396198008144099,16.6519987139367,12.360067768027273,109.96402199655655,118.81669002563994,3.207067444712881,1,NA
e393bb26-adf6-472d-bdab-3ca511985052,Latavius Murray,RB,NO,6.7,127.6,19.75,0.34,7962,7.394117647058824,5.571811764705882,7.394117647058824,5.571811764705882,79.38235294117646,85.81176470588235,0.6020365418894831,1,1.2,2.8,2.6224,2.8,2.6224,51.9,59.800000000000004,-1.1545454545454545,1,25.1,13.5,8.702399999999999,13.5,8.702399999999999,95.10000000000001,119.1,2.5,1,8.041176470588235
848ad67a-81d8-4247-bc75-cee25d43a597,Terrace Marshall Jr.,WR,CAR,4.56,128.6,17.14,0.265,NA,7.088752163350464,5.479923530343637,7.069466101910293,5.473283753871783,81.73509936271488,82.46495171720701,0.06579077451116432,1,0.9765422104078583,2.159023795643501,1.6950157418650302,1.9933361435155654,1.6714885135724966,54.85561737298297,45.017072549635785,-2.786056631718776,1,19.513626210315007,15.318167840408334,11.433525611291351,15.23067743094665,11.34457606088976,109.22702973467544,118.64575541187205,3.1604427610035497,1,NA
f864ceec-5828-4598-9544-d61e456c6ccd,Tre'Quan Smith,WR,NO,4.17,130,17.14,0.245,48228,5.276470588235294,4.131105882352942,5.276470588235294,4.131105882352942,77.55294117647058,84.38235294117648,0.651781845605375,1,0,1.1,0.524,1.1,0.524,51.9,59.800000000000004,-1.1545454545454545,1,22,10.9,9.639199999999999,10.9,9.639199999999999,95.10000000000001,111.2,2.5,1,7.294117647058823
68cec3ff-68dd-41ac-b91a-a40a850340a9,Irv Smith Jr.,TE,MIN,7.3,130.3,17.06,0.43,42060,5.805882352941176,3.4917176470588234,5.805882352941176,3.4917176470588234,72.91764705882353,79.52352941176471,0.7961367064308242,1,0,1,0.7904,1,0.7904,47.199999999999996,32.3,-2.611111111111111,1,20.3,20.9,9.1496,20.9,9.1496,102.8,125.2,4.487500000000001,1,5.958823529411765
8869695c-451b-40f9-a7dd-65f4a9c4ab92,Emmanuel Sanders,WR,BUF,8.89,131.2,17.14,0.52,5606,9.070588235294117,6.8851764705882355,9.070588235294117,6.8851764705882355,78.76470588235294,84.9764705882353,0.5768523469994058,1,0.9,1.1,0.6871999999999998,1.1,0.6871999999999998,51.9,59.800000000000004,-1.1545454545454545,1,18.2,20.1,15.68,20.1,15.68,95.10000000000001,119.1,2.5,1,8.747058823529413
19efa358-2457-45d5-b8fa-fee14fd47077,Kenyan Drake,RB,VEG,7.49,132,19.75,0.38,10707,14.2,8.747905882352942,14.2,8.747905882352942,84.57058823529412,84.76470588235294,0.05111705288175879,1,3.5,6.9,5.120000000000001,6.9,5.120000000000001,62.5,50.2,-3.9454545454545453,1,31.9,26,13.5824,26,13.5824,110.5,118.3,3.5624999999999996,1,13.494117647058824
4ac48c79-fa45-4ad5-bd56-5632d3d26833,Nelson Agholor,WR,NE,5.5,132.5,17.14,0.32,9453,8.288235294117648,5.871858823529412,8.288235294117648,5.871858823529412,83.65294117647059,86.7,0.25216234745646504,1,0,1.2,1.0688,1.2,1.0688,57.8,49.1,-2.77,1,24,18.3,12.2424,18.3,12.2424,105.2,115,3.15,1,9.83529411764706
94050cec-d584-442d-afab-cb4be81de8d7,Justin Fields,QB,CHI,0,133.5,25.6,0,NA,7.950117356666102,2.614312790324649,6.209898972696086,1.439303481105974,82.65264431794424,84.83178360378926,0.2027624209693912,1,2.9222999215514562,5.1633665958800865,2.4156612096664345,2.4794814480956253,1.7410391668161238,55.80233425412253,40.77273124911291,-2.6514732340481904,1,16.947251936735974,14.987040498722733,5.938017053045858,12.533048821800364,3.560908953697701,102.12195098223876,119.70377768704012,2.905643853177132,1,NA
5efb72e7-06f8-4d00-a7dd-885cf0d982fc,Mike Gesicki,TE,MIA,7.57,134.5,17.06,0.445,47153,9.18235294117647,6.282023529411765,9.18235294117647,6.282023529411765,84.04117647058824,79.64117647058823,-0.4436480186480186,1,0,2.5,0.9448000000000001,2.5,0.9448000000000001,52.6,40.5,-2.6999999999999997,1,23.2,18.3,12.424800000000001,18.3,12.424800000000001,114.5,124.8,2.390909090909091,1,9.847058823529412
920b154e-e539-427b-876e-4b0ae9251312,David Johnson,RB,HOU,9.16,135.9,19.75,0.465,9519,10.882352941176471,7.106447058823529,10.882352941176471,7.106447058823529,80.10588235294118,86.25294117647059,0.5882754010695187,1,0.6,1.2,1.14,1.2,1.14,59.7,44.7,-1.6666666666666667,1,27.4,23.6,16.0872,23.6,16.0872,114.4,116.1,3.6333333333333333,1,10.823529411764707
33fed901-e5f8-4030-b5b9-a12f61618827,Adam Trautman,TE,NO,5.03,136.9,17.06,0.295,109795,2.4454545454545453,1.7176,2.4454545454545453,1.7176,81.22727272727272,91.60909090909091,0.9457782369146006,1,0,0.8,0.7600000000000002,0.8,0.7600000000000002,51.9,61.300000000000004,-0.26250000000000007,1,11.4,6.7,3.3424,6.7,3.3424,94.1,119.1,2.5,1,2.8636363636363638
90d47fb6-e92d-4d43-9622-031a4ae937d0,Jalen Reagor,WR,PHI,7.15,137.2,17.14,0.41500000000000004,61697,7.590909090909091,5.631854545454545,7.590909090909091,5.631854545454545,77.05454545454545,70.68181818181819,-0.5873691460055096,1,2,1.6,1.6,1.6,1.6,54.4,43.9,-2.3166666666666664,1,9.7,12.3,9.184800000000001,12.3,9.184800000000001,105.5,107,2.0333333333333337,1,5.790909090909091
2a6c1072-0362-4843-8207-a476abf1a745,Cole Beasley,WR,BUF,10,137.4,17.14,0.585,7330,9.076470588235294,7.721176470588236,9.076470588235294,7.721176470588236,87.18823529411765,89.8,0.2271330956625074,1,0,1.1,1.1,1.1,1.1,57.5,51.5,-3.0888888888888886,1,23.5,16.5,15.1176,16.5,15.1176,108.8,121.3,3.68,1,10.31764705882353
8843ab77-af01-4599-8495-ddbf678ecb3e,Jamaal Williams,RB,DET,7.48,139.1,19.75,0.38,11889,8.452941176470588,5.794023529411765,8.452941176470588,5.794023529411765,84.40588235294118,96.62941176470588,1.233613657584246,1,1.7,2.2,1.92,2.2,1.92,63.6,43.8,-2.127272727272727,1,19.4,20.9,13.056799999999999,20.9,13.056799999999999,114.3,128.8,3.414285714285714,1,7.194117647058824
72882b88-c301-49cd-8728-dd61e2164698,Bryan Edwards,WR,VEG,0,139.7,17.14,0,28486,2.388888888888889,1.851288888888889,2.388888888888889,1.851288888888889,82.91111111111111,87.01111111111112,0.3506669256669256,1,0,1,0.9424,1,0.9424,73.6,49.1,-2.77,1,12.1,5,3.4848,5,3.4848,101.7,109.5,1.9636363636363632,1,3.422222222222222
fc037120-1ec1-49c7-95cb-2e04f08bdf00,Matt Ryan,QB,ATL,18.64,140.1,25.6,0.73,4317,19.694117647058825,11.23864705882353,18.723529411764705,10.621,87.31176470588235,82.54117647058824,-0.41626925362219486,1,7.3,13.4,8.180000000000001,11.4,7.6800000000000015,68.7,45.2,-2.3454545454545457,1,31.6,27.9,15.239999999999998,27.9,13.720000000000002,107.5,116.8,2.7272727272727275,1,18.458823529411763
04be7997-3aa0-407d-baaf-4dc57339c227,Jakobi Meyers,WR,NE,7.48,141,17.14,0.435,47468,9.029411764705882,7.59604705882353,9.029411764705882,7.59604705882353,71.7764705882353,65.80588235294118,-0.5682187420422715,1,1.2,0.7,0.7,0.7,0.7,45.1,35.6,-3.185714285714286,1,22.9,23,20.8112,23,20.8112,114.8,101.1,3.033333333333333,1,7.529411764705882
ad0cba30-b012-4a44-b680-c965acc342d6,Tua Tagovailoa,QB,MIA,18.24,144.6,25.6,0.71,60326,16.25,8.8061,14.72,7.8761,81.98,73.88,-0.7693030303030304,1,0.4,0.6,0.6,0.6,0.6,52.6,40.5,-2.6999999999999997,1,28,27.5,18.64,25.3,16.94,114.5,97.7,1.5749999999999997,1,14.04
dff016e8-b9bf-4b58-961e-7014311a2156,Gerald Everett,TE,SEA,6.36,145.6,17.06,0.375,11799,4.811764705882353,3.992376470588235,4.811764705882353,3.992376470588235,80,78.37058823529412,-0.21893790849673203,1,0,0.6,0.6,0.6,0.6,55.5,53.3,-4.1125,1,11,11.2,8.5968,11.2,8.5968,104.5,107.5,3.0888888888888886,1,4.3764705882352946
8ab920f9-7c74-4b8c-bd77-a403955fdbf0,Randall Cobb,WR,HOU,5.45,146.5,17.14,0.32,6216,7.1235294117647054,5.6632,7.1235294117647054,5.6632,80.51764705882353,86.42941176470589,0.6396732026143791,1,0.2,3.5,1.4536000000000002,3.5,1.4536000000000002,62.6,49.1,-2.6999999999999997,1,19.5,16.7,11.803999999999998,16.7,11.803999999999998,114.4,122.2,5.844444444444445,1,8.464705882352941
96801a88-90cb-4566-97d6-3a727ebfab27,Nyheim Hines,RB,IND,6.47,146.7,19.75,0.33,48103,9.770588235294118,6.751388235294117,9.770588235294118,6.751388235294117,81.91176470588235,83.51764705882353,0.10896156131450253,1,0.9,1.3,1.3,1.3,1.3,62.3,54.9,-1.73,1,26,19.2,13.9848,19.2,13.9848,112.5,107.3,2.190909090909091,1,9.941176470588236
76f771da-7602-41d1-8838-3f36399c1c39,Devin Singletary,RB,BUF,5.12,147.5,19.75,0.26,40485,8.529411764705882,6.5698823529411765,8.529411764705882,6.5698823529411765,87.1470588235294,89.97058823529412,0.22670528817587637,1,1.5,2.5,2.5,2.5,2.5,57.5,51.5,-3.0888888888888886,1,16.2,18.3,14.712,18.3,14.712,108.8,124.2,3.672727272727273,1,7.347058823529411
c311e03c-5219-4da0-a30b-f3baef6100c5,Jonnu Smith,TE,NE,6.1,147.7,17.06,0.36,11855,6.905882352941177,4.147576470588236,6.905882352941177,4.147576470588236,74.09411764705882,83.49411764705883,0.9483902045666751,1,1.3,2,1.6463999999999999,2,1.6463999999999999,50.9,46.7,-0.9700000000000001,1,22.4,12.8,9.7504,12.8,9.7504,96.5,143.5,4.481818181818182,1,7.947058823529412
dfdeb0bf-da83-41e7-9ef4-873e97e9e8e7,Evan Engram,TE,NYG,6.26,148.4,17.06,0.365,11778,8.811764705882354,7.127811764705882,8.811764705882354,7.127811764705882,70.63529411764706,61.88823529411765,-0.8873841354723708,1,1.9,2.7,2.48,2.7,2.48,44.3,39.199999999999996,-2.9545454545454546,1,15.9,13.6,13.3696,13.6,13.3696,93.1,84.7,1.6272727272727276,1,7.029411764705882
a13497e1-fda9-43d7-849f-66b19e185ffb,Sterling Shepard,WR,NYG,6.98,151.1,17.14,0.405,10674,10.947058823529412,8.978211764705883,10.947058823529412,8.978211764705883,74.73529411764706,73.00588235294117,-0.09385472370766487,1,2.7,4.8,4.8,4.8,4.8,44.3,40.6,-2.9545454545454546,1,29.6,18.3,14.494399999999999,18.3,14.494399999999999,93.7,140.2,5.8125,1,10.776470588235295
631468e7-df01-4856-86b2-143736e9e9d6,Kirk Cousins,QB,MIN,17.53,152.3,25.6,0.685,7102,16.523529411764706,9.27735294117647,15.711764705882352,8.465588235294117,77.8529411764706,88.34705882352941,1.2330362448009509,1,1.5,4.1,3.6999999999999997,4.1,3.6999999999999997,47.199999999999996,32.3,-2.611111111111111,1,34.3,24.2,13.165999999999999,23.7,11.165999999999999,102.8,125.2,4.487500000000001,1,19.358823529411765
8650d1e8-9783-43da-a02e-bffbbbef1d8d,Alexander Mattison,RB,MIN,6.5,152.7,19.75,0.33,45817,6.458823529411765,4.383952941176471,6.458823529411765,4.383952941176471,75.95882352941176,85.6470588235294,1.1519744960921432,1,0.3,0.4,0.20000000000000018,0.4,0.20000000000000018,47.199999999999996,32.3,-2.611111111111111,1,28,20.5,11.6848,20.5,11.6848,102.8,125.2,4.487500000000001,1,5.935294117647059
dd06536e-6005-4d09-b616-6fc3a45363ce,A.J. Green,WR,ARI,5.34,152.7,17.14,0.31,6156,8.7470588235294109,6.564470588235294,8.7470588235294109,6.564470588235294,79.71176470588236,70.6470588235294,-0.9191547831253714,1,0,1.2,1.2,1.2,1.2,43.2,22.4,-4.040000000000001,1,15.2,21,13.569600000000001,21,13.569600000000001,139.9,119.5,3.0000000000000004,1,5.235294117647059
dea6b03e-e85b-4109-b305-90af3f7bac53,Marquez Callaway,WR,NO,8.01,153,17.14,0.465,42295,4.742857142857143,4.0763428571428575,4.742857142857143,4.0763428571428575,85.77142857142857,95.35714285714286,0.7873160173160174,1,0,1.2,1.2,1.2,1.2,72.2,64,-0.6833333333333332,1,11.5,11.8,9.8416,11.8,9.8416,95.10000000000001,119.1,2.2,1,4.542857142857143
64591ad5-366a-447a-8134-2e1d2865da19,Baker Mayfield,QB,CLE,18.14,153.9,25.6,0.71,46518,17.482352941176472,8.886058823529412,16.211764705882352,7.968411764705882,77.46470588235294,82.03529411764706,0.4999929971988795,1,5.4,6.7,5.14,6.4,4.64,47.4,33.2,-3.3000000000000003,1,30.8,24.1,14.520000000000001,24.1,14.520000000000001,100.10000000000001,120.5,3.6333333333333333,1,16.788235294117648
e43488be-08de-47fc-8174-430a04392668,T.Y. Hilton,WR,IND,9.7,158.3,17.14,0.5650000000000001,7092,8.888235294117647,6.818023529411765,8.888235294117647,6.818023529411765,80.89411764705882,83.12941176470588,0.15893185246126423,1,1.6,2.3,2.3,2.3,2.3,60,53.9,-1.73,1,23.1,13.8,11.2536,13.8,11.2536,112.5,107.3,2.190909090909091,1,8.652941176470588
9d562735-a712-4b86-9158-a2d51fed4cb5,Rob Gronkowski,TE,TB,6.27,159.1,17.06,0.37,5567,7.9,4.687952941176471,7.9,4.687952941176471,92.20588235294117,96.51764705882353,0.3025119978061155,1,0,1.1,0.35360000000000014,1.1,0.35360000000000014,59,38.1,-3.24,1,18.8,15.5,8.5744,15.5,8.5744,124.6,161.3,4.7384615384615385,1,7.647058823529412
838c967c-5998-4de3-822a-7d8662daadc4,Ryan Fitzpatrick,QB,WAS,18.77,159.5,25.6,0.735,2467,20.05294117647059,11.17164705882353,16.676470588235293,9.206941176470588,84.27058823529411,79.2,-0.5434430275606745,1,4.3,7.4,3.4000000000000004,7.4,3.4000000000000004,68.1,46.2,-3.58,1,28.7,28.9,16.172,27.7,13.759999999999998,113.3,124.8,2.390909090909091,1,19.023529411764706
b16d6b5e-6fe4-44cc-85b8-4c3cf2bfd38b,Sammy Watkins,WR,BAL,5.02,159.5,17.14,0.295,8639,7.764705882352941,6.2395764705882355,7.764705882352941,6.2395764705882355,86.82941176470588,94.63529411764705,0.8325950683303623,1,1.3,2.1,1.908,2.1,1.908,53.5,69.6,-1.6999999999999995,1,20.9,17.1,11.136,17.1,11.136,105.2,130.2,3.666666666666666,1,7.91764705882353
07455eef-4ece-4b18-a510-9af92edc72eb,Parris Campbell,WR,IND,7.4,161.8,17.14,0.43,47940,6.5375,5.1398,6.5375,5.1398,85.2625,82.3875,-0.30507575757575756,1,0.7,0.5,0.5,0.5,0.5,62.2,69.6,-2.31,1,11,13.5,11.5904,13.5,11.5904,109.3,91.6,1.1272727272727272,1,5.35
7206a804-07fe-4d03-8908-9e6ac0e9fddd,J.D. McKissic,RB,WAS,7.94,163.9,19.75,0.4,11047,10.564705882352941,8.701458823529412,10.564705882352941,8.701458823529412,79.79411764705883,71.97058823529412,-0.7970736779560309,1,0.4,3.3,2.3712,3.3,2.3712,48.7,31.4,-3.825,1,21.2,26,18.7688,26,18.7688,111.8,100.5,2.5555555555555554,1,9.511764705882353
540cd12b-2270-4051-bba2-50d5a14ba02e,Anthony Firkser,TE,TEN,5.84,164.2,17.06,0.34,51837,4.694117647058824,3.440470588235294,4.694117647058824,3.440470588235294,74.0764705882353,84.42941176470589,1.0375405313640607,1,1,0.5,0.5,0.5,0.5,49.2,46.7,-0.9700000000000001,1,21.3,14.2,9.4192,14.2,9.4192,99.8,143.5,4.481818181818182,1,5.152941176470589
f9a7c542-d1e6-4b81-8599-a5805434a650,John Brown,WR,VEG,8.41,164.8,17.14,0.49,8726,9.16470588235294,7.1177882352941175,9.16470588235294,7.1177882352941175,83.66470588235295,82.24705882352941,-0.19356060606060604,1,0,1.7,1.6423999999999999,1.7,1.6423999999999999,57.5,49.3,-4.033333333333333,1,16.2,17.3,12.5384,17.3,12.5384,123.60000000000001,124.2,3.68,1,7.917647058823529
b43f80c5-dfdc-41fe-83e9-5becc84d2d9e,Christian Kirk,WR,ARI,6.67,165.2,17.14,0.39,47546,8.729411764705882,6.523105882352941,8.729411764705882,6.523105882352941,84.41176470588235,88.61176470588235,0.4428342245989305,1,0.5,4.1,3.5112,4.1,3.5112,65.7,60.1,-3.9454545454545453,1,21.6,17.4,11.970400000000001,17.4,11.970400000000001,110.5,118.3,3.5624999999999996,1,8.323529411764707
d960e3cb-ce05-48f0-8cad-42caa98a7d2d,Jamison Crowder,WR,NYJ,5.77,165.9,17.14,0.335,NA,7.421871674484862,5.789241362130339,7.436504858760428,5.798148282386189,81.15132960117806,81.16087194572219,-0.007439496633787658,1,0.662516550580977,1.7374155144160024,1.4656044543954931,1.8036102407809265,1.4818049439364662,54.78599028559394,45.791251433190325,-2.8280948612073242,1,19.44167309676421,15.871351557008317,11.981467156562166,15.889140066785618,12.00851275816629,109.95541962229177,117.58665260031901,3.1716440081279775,1,NA
c6c2a61c-9dd8-41af-b666-c53586139679,Rashaad Penny,RB,SEA,5.29,166.3,19.75,0.27,27414,4.141176470588236,3.1811764705882353,4.141176470588236,3.1811764705882353,70.61764705882354,78.20588235294117,0.8572268907563025,1,0.2,0.9,0.9,0.9,0.9,50.1,40.1,-2.06,1,24.7,18.3,10.065600000000002,18.3,10.065600000000002,110.3,131.9,3.522222222222222,1,5.735294117647059
74eadc79-6acc-482a-a526-73925e815a09,Amon-Ra St. Brown,WR,DET,2.72,168.1,17.14,0.16,NA,5.772040556190582,4.548887029758783,5.774020754865414,4.55662126198659,81.17765989478445,81.3856967746753,0.011207904384985146,1,0.35968942456669895,1.3728087662632134,1.11759271074364,1.2813276932311026,1.1169995471907064,54.79024121120204,44.872918000612984,-2.806454124501112,1,16.688412773499252,13.53766622339149,10.33344615849373,13.458071268371583,10.268856853540594,108.68938763157476,117.31034015824646,3.092042514604572,1,NA
b206653c-98fa-46a6-8856-64c16f98c68c,Jared Cook,TE,LAC,6.6,170,17.06,0.385,5012,6.9941176470588236,4.724,6.9941176470588236,4.724,79.97647058823529,85.39411764705882,0.4947816399286988,1,0,2.6,0.8720000000000003,2.6,0.8720000000000003,51.9,59.800000000000004,-1.1545454545454545,1,13.6,12.9,8.3056,12.9,8.3056,95.10000000000001,119.1,2.5,1,7.188235294117647
3fc1a6a5-4d56-4207-8c69-98df195d1a05,Breshad Perriman,WR,DET,8.96,170.2,17.14,0.525,9459,8.811764705882354,6.985223529411765,8.811764705882354,6.985223529411765,71.28235294117647,70.9,-0.1309563965446318,1,0.6,2.1,1.8696000000000002,2.1,1.8696000000000002,48.1,32.4,-3.0888888888888886,1,32.1,16.8,14.8992,16.8,14.8992,111.5,134.3,3.1769230769230776,1,10.441176470588236
f7abe004-5f03-48e9-aafc-daf907a7efa4,Damien Williams,RB,CHI,1.4,171.1,19.75,0.07,NA,5.757077479589694,4.0769127962077025,5.756484083471133,4.086216067335184,79.85701836758778,80.27095401505154,0.03139158645921651,1,0.845986694557953,1.6947895559491775,1.3837490724148889,1.5434306114771934,1.378968944613322,52.96831105378072,42.658293440819456,-2.767966532645087,1,17.113973292586696,13.784098658596733,9.106136365895631,13.66199342981902,9.004013599967436,106.66440738650888,117.02664055790719,3.131481041616043,1,NA
ddf56e3b-c252-44ab-a6b8-79bd7ce5c6c0,Hunter Henry,TE,NE,5.22,171.4,17.06,0.305,10669,8.764705882352942,6.579294117647059,8.764705882352942,6.579294117647059,87.82941176470588,85.17058823529412,-0.3448332060096766,1,1,2.4,1.9392,2.4,1.9392,49.9,47.300000000000004,-2.35,1,15,14.5,10.666400000000001,14.5,10.666400000000001,106.9,118.7,3.43,1,8.170588235294117
909144b6-be76-4009-8463-473d7face9df,Cole Kmet,TE,CHI,5.77,171.7,17.06,0.34,60995,4.785714285714286,3.6498285714285714,4.785714285714286,3.6498285714285714,81.79285714285714,72.49285714285715,-0.8835569985569985,1,0,0.9,0.9,0.9,0.9,51.7,28.4,-2.8899999999999997,1,12.2,13.5,8.860000000000001,13.5,8.860000000000001,109.3,102.3,2.577777777777778,1,3.7928571428571427
6442c478-0b39-4b19-866c-2981aad2b343,Dyami Brown,WR,WAS,4.87,171.8,17.14,0.28500000000000003,NA,6.890825903110315,5.398096185835754,6.905700666481083,5.408731583087151,81.08023618806436,81.06010113157706,-0.010992501901579362,1,0.5134367802953665,1.5519359200400389,1.3123648120346325,1.5948952471754825,1.3281580642277717,54.777899148023145,45.57664519162552,-2.826310648736728,1,18.469091104500308,15.13146511292869,11.480603929279356,15.129684780626256,11.4915647477003,109.61294122587236,117.34435541211221,3.1453519175721216,1,NA
84c117bd-6764-488f-a3ae-3cbd99dfb6c2,Daniel Jones,QB,NYG,18.34,175.6,25.6,0.715,39395,16.429411764705883,10.903882352941176,15.18235294117647,9.656823529411763,72.8529411764706,68.9235294117647,-0.3554471182412359,1,5.1,6.3,5.54,6.3,5.54,44.3,39.199999999999996,-2.2,1,35.6,23.2,14.8,21.7,13.379999999999999,93.7,140.2,5.8125,1,15.588235294117647
f6ca360d-5dd2-40b3-bc90-924afebb3264,Tyrell Williams,WR,DET,9.17,177.8,17.14,0.535,10154,7.7176470588235295,5.8812235294117645,7.7176470588235295,5.8812235294117645,72.04705882352941,71.44705882352942,-0.04178470222587868,1,1.4,2.3,2.3,2.3,2.3,57.5,35.9,-2.6636363636363636,1,19.5,14.8,10.940800000000001,14.8,10.940800000000001,103.2,99.60000000000001,2.536363636363636,1,8.288235294117648
76b4bd01-83be-4e42-be96-7300fe68a69c,Marquez Valdes-Scantling,WR,GB,5.75,178,17.14,0.335,47809,7.276470588235294,5.7608,7.276470588235294,5.7608,83.47647058823529,96.37647058823529,1.2627374749433573,1,-0.4,1.1,1.1,1.1,1.1,63.6,43.8,-2.127272727272727,1,22.9,15.6,10.204799999999999,15.6,10.204799999999999,114.3,128.8,3.414285714285714,1,8.758823529411766
bb807ae2-6c26-4f2f-9b1a-d715f3108acd,James White,RB,NE,8.12,178.8,19.75,0.41000000000000003,8765,6.4411764705882355,5.34,6.4411764705882355,5.34,65.52352941176471,62.076470588235296,-0.3370229606994314,1,0.8,1.1,1.1,1.1,1.1,45.1,35.6,-3.185714285714286,1,14.2,12.5,10.781600000000001,12.5,10.781600000000001,92,91,3.033333333333333,1,6.958823529411765
a33f7e32-b5dd-4e9f-91a3-d860c2c38c93,Giovani Bernard,RB,TB,1.7,179.6,19.75,0.085,NA,5.845966477550341,4.157183998152661,5.8532165721969935,4.170046325299549,79.72351541701644,79.97143219283568,0.0145252010304883,1,0.7766358256233011,1.6013534367555642,1.3340703170628423,1.5041682632360827,1.3384921753525925,52.95237932655325,42.842208145963276,-2.777733779054186,1,17.118944880524257,13.928552903168297,9.244063865395546,13.831244088483622,9.169139779382714,106.84056930869086,116.78695229414481,3.134657491292163,1,NA
da7e367e-65a7-43fb-9f76-f250f4d3dccf,Derek Carr,QB,VEG,18.5,181.1,25.6,0.725,8671,18.211764705882352,9.515823529411765,16.776470588235295,8.786411764705882,83.21764705882353,86.30588235294118,0.26078979843685723,1,2.1,1.6,1.36,1.6,1.36,57.8,49.1,-2.77,1,32.7,27.9,14.000999999999998,24.2,13.160999999999998,105.2,115,3.15,1,18.505882352941178
1015230f-f03b-4746-b566-4bfab2b750ea,Zach Wilson,QB,NYJ,14.82,181.7,25.6,0.58,NA,15.470838683756522,8.359272100796495,13.836685192569696,7.213227347901944,81.64022791756916,81.86512837520021,0.0105935046632432,1,3.7239499440838477,6.061424274032275,3.539745827714795,4.404915319086863,2.9977348733093727,55.67686568279307,45.86722125913364,-2.8082342927893476,1,28.529310445033634,25.751579006756955,13.782460588490238,23.87358933398893,11.97347256153322,108.62247288465161,119.24337643099703,3.260990754622365,1,NA
954565a1-0e56-4ad8-b5fc-36ce54fa472d,Xavier Jones,RB,LAR,4.77,182,19.75,0.24,NA,7.467764047007384,5.3835796378028995,7.491243549163846,5.399445429803229,79.62770756572424,79.59827439104703,-0.012202476583778453,1,1.0289658686259726,1.8999005984198907,1.6399427711663241,1.9818940994193213,1.6652654268796998,52.93988768215585,43.816107954571294,-2.8035602947540847,1,19.749524185827312,16.232495516620517,10.890094501240885,16.2412649472311,10.917033494972996,108.14223809399209,116.9237984703118,3.2123175721986184,1,NA
41bc59d5-654b-4af8-ab9e-7864a02fb2a0,Ben Roethlisberger,QB,PIT,16.52,184,25.6,0.645,1732,18.476470588235294,10.568588235294119,18.352941176470587,10.445058823529411,89.25294117647059,86.0764705882353,-0.3403535353535354,1,3,5.6,3.3599999999999994,5.6,3.3599999999999994,62.1,57.4,-4.7444444444444445,1,32,33,19.439999999999998,33,19.439999999999998,151.9,140.79999999999998,1.33,1,18.24705882352941
52aa5c4a-01c8-4f9f-8d21-cbd3ace4164b,Blake Jarwin,TE,DAL,6.19,184.9,17.06,0.365,12320,3.652941176470588,2.941411764705882,3.652941176470588,2.941411764705882,82.97058823529412,90.15294117647059,0.7768300653594772,1,0,0.7,0.38319999999999954,0.7,0.38319999999999954,69.3,49.1,-2.6999999999999997,1,11.4,8.3,7.781600000000001,8.3,7.781600000000001,103.5,124.10000000000001,5.844444444444445,1,4.3764705882352946
eefdfe59-f856-4de2-9d18-f48a10aa192e,Phillip Lindsay,RB,HOU,4.97,185.7,19.75,0.25,12660,8.247058823529413,6.854917647058824,8.247058823529413,6.854917647058824,72.17058823529412,64.37058823529412,-0.7231907308377897,1,0.2,3,2.94,3,2.94,30.9,10.3,-4.955555555555556,1,18.8,15.4,10.9224,15.4,10.9224,95.1,99.3,3.1777777777777776,1,6.9
ccf69edc-5075-4066-ba59-796688727723,Austin Hooper,TE,CLE,7.31,186.5,17.06,0.43,10715,8.241176470588234,5.828752941176471,8.241176470588234,5.828752941176471,77.48235294117647,79.97058823529412,0.30740684152448855,1,1.6,1.4,1.4,1.4,1.4,47.4,46.1,-3.3000000000000003,1,14.1,20.7,14.4984,20.7,14.4984,100.10000000000001,111.5,3.6333333333333333,1,7.464705882352941
a673b6f2-1a0c-4f46-9517-ac9623219a00,Sam Darnold,QB,CAR,15.51,186.9,25.6,0.605,29048,14.952941176470588,9.867058823529412,13.229411764705883,8.496470588235294,67.81176470588235,58.27058823529411,-1.0030956625074272,1,2.8,9.9,6.18,9.700000000000001,5.140000000000001,48.1,32.4,-2.7181818181818183,1,23.6,23.8,15.860000000000001,19,14.340000000000002,92.5,84.6,1.3400000000000003,1,12.635294117647058
54fe78c0-ea25-423b-8b9d-e75d60ac6f83,Allen Lazard,WR,GB,8.55,187.2,17.14,0.5,48135,7.711764705882353,5.925882352941176,7.711764705882353,5.925882352941176,85.67647058823529,95.95882352941177,1.0178000594177066,1,0.5,0.5,0.5,0.5,0.5,63.6,68.4,-2.9916666666666663,1,23.4,15.7,12.0816,15.7,12.0816,125.6,128.8,3.89,1,8.029411764705882
