season,player_id,player_name,recent_team,position,pff_id,player,metric,value,metric_cat
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,Opps - 20+,0,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,AY - 050+,0.06666666666666667,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,AY - 075+,0,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,AY - 090+,0,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,AY - 100+,0,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,FP Pos. Top-12 Rate,0.06666666666666667,Production
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,FP Pos. Top-24 Rate,0.4,Production
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,FP FLEX Top-12 Rate,0.06666666666666667,Production
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,FP FLEX Top-24 Rate,0.06666666666666667,Production
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,FP FLEX Top-36 Rate,0.06666666666666667,Production
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,FP - Total,83.7,Production
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,EPA,18.857272035983453,Efficiency
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,FP/Gm,5.58,Production
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,Targets/Gm,3.533333333333333,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,Targets/Gm SD,2.416215064536938,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,AY/Gm,24.733333333333334,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,AY Std. Dev.,18.986712145477902,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,FP ±,6.12876123582199,Production
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,Games 1 SD Over EP,1,Production
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,Exp. FP/Gm,4.5,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,Expected FP ±,4,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,FP vs. Exp.,-0,Efficiency
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,Gms.,14,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,Positive FPVE Rate,0.5714285714285714,Efficiency
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,Non-xTD Share of xFP,0.8523591579980886,Efficiency
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,Non-TD Share of FP,0.9798792756539235,Efficiency
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,Exp. Pts. Pos. Top-12 Rate,0.14285714285714285,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,Exp. Pts. Pos. Top-24 Rate,0.35714285714285715,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,Exp. Pts. Pos. Top-36 Rate,0.5714285714285714,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,Exp. Pts. FLEX Top-12 Rate,0,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,Exp. Pts. FLEX Top-24 Rate,0,Opportunity
2020,00-0033455,Anthony Firkser,TEN,TE,51837,Anthony Firkser,Exp. Pts. FLEX Top-36 Rate,0.07142857142857142,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Targets - 03+,0.3333333333333333,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Targets - 06+,0,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Targets - 07+,0,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Targets - 08+,0,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Targets - 09+,0,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Targets - 10+,0,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Opps - 10+,0.6,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Opps - 12+,0.4,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Opps - 15+,0.26666666666666666,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Opps - 18+,0.13333333333333333,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Opps - 20+,0.06666666666666667,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,AY - 050+,0,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,AY - 075+,0,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,AY - 090+,0,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,AY - 100+,0,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,FP Pos. Top-12 Rate,0.2,Production
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,FP Pos. Top-24 Rate,0.26666666666666666,Production
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,FP FLEX Top-12 Rate,0,Production
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,FP FLEX Top-24 Rate,0.06666666666666667,Production
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,FP FLEX Top-36 Rate,0.2,Production
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,FP - Total,129.9,Production
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,EPA,2.009149256767727,Efficiency
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,FP/Gm,8.66,Production
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Targets/Gm,1.6,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Targets/Gm SD,1.3522468075656264,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,AY/Gm,1.0666666666666667,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,AY Std. Dev.,10.977032299088771,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,FP ±,7.315619298069421,Production
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Games 1 SD Over EP,3,Production
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Exp. FP/Gm,8.5,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Expected FP ±,6,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,FP vs. Exp.,-0.5,Efficiency
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Gms.,15,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Positive FPVE Rate,0.3333333333333333,Efficiency
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Non-xTD Share of xFP,0.6989194810432446,Efficiency
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Non-TD Share of FP,0.8494329986979512,Efficiency
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Exp. Pts. Pos. Top-12 Rate,0.13333333333333333,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Exp. Pts. Pos. Top-24 Rate,0.3333333333333333,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Exp. Pts. Pos. Top-36 Rate,0.4666666666666667,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Exp. Pts. FLEX Top-12 Rate,0.06666666666666667,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Exp. Pts. FLEX Top-24 Rate,0.13333333333333333,Opportunity
2020,00-0035664,Darrell Henderson,LA,RB,41193,Darrell Henderson,Exp. Pts. FLEX Top-36 Rate,0.2,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Targets - 03+,0.7333333333333333,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Targets - 06+,0.13333333333333333,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Targets - 07+,0.06666666666666667,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Targets - 08+,0,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Targets - 09+,0,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Targets - 10+,0,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Opps - 10+,0,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Opps - 12+,0,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Opps - 15+,0,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Opps - 18+,0,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Opps - 20+,0,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,AY - 050+,0.13333333333333333,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,AY - 075+,0,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,AY - 090+,0,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,AY - 100+,0,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,FP Pos. Top-12 Rate,0.6,Production
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,FP Pos. Top-24 Rate,0.7333333333333333,Production
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,FP FLEX Top-12 Rate,0.06666666666666667,Production
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,FP FLEX Top-24 Rate,0.06666666666666667,Production
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,FP FLEX Top-36 Rate,0.13333333333333333,Production
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,FP - Total,176.6,Production
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,EPA,43.79369459690683,Efficiency
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,FP/Gm,11.773333333333333,Production
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Targets/Gm,3.933333333333333,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Targets/Gm SD,1.709915063331955,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,AY/Gm,30.466666666666665,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,AY Std. Dev.,19.275694045932067,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,FP ±,7.891900609998534,Production
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Games 1 SD Over EP,1,Production
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Exp. FP/Gm,7,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Expected FP ±,3,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,FP vs. Exp.,3,Efficiency
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Gms.,15,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Positive FPVE Rate,0.7333333333333333,Efficiency
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Non-xTD Share of xFP,0.6919297953610845,Efficiency
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Non-TD Share of FP,0.6768439320792298,Efficiency
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Exp. Pts. Pos. Top-12 Rate,0.3333333333333333,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Exp. Pts. Pos. Top-24 Rate,0.7333333333333333,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Exp. Pts. Pos. Top-36 Rate,0.8,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Exp. Pts. FLEX Top-12 Rate,0,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Exp. Pts. FLEX Top-24 Rate,0,Opportunity
2020,00-0033757,Robert Tonyan,GB,TE,12193,Robert Tonyan,Exp. Pts. FLEX Top-36 Rate,0.06666666666666667,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Targets - 03+,0.25,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Targets - 06+,0.0625,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Targets - 07+,0,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Targets - 08+,0,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Targets - 09+,0,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Targets - 10+,0,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Opps - 10+,0.4375,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Opps - 12+,0.1875,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Opps - 15+,0.125,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Opps - 18+,0.0625,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Opps - 20+,0.0625,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,AY - 050+,0,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,AY - 075+,0,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,AY - 090+,0,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,AY - 100+,0,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,FP Pos. Top-12 Rate,0.125,Production
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,FP Pos. Top-24 Rate,0.1875,Production
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,FP FLEX Top-12 Rate,0.0625,Production
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,FP FLEX Top-24 Rate,0.0625,Production
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,FP FLEX Top-36 Rate,0.125,Production
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,FP - Total,109.1,Production
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,EPA,-14.21353577908209,Efficiency
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,FP/Gm,6.81875,Production
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Targets/Gm,2.0625,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Targets/Gm SD,1.526160760426852,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,AY/Gm,-0.3125,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,AY Std. Dev.,7.454025757937787,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,FP ±,7.003258170309017,Production
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Games 1 SD Over EP,2,Production
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Exp. FP/Gm,7,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Expected FP ±,5,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,FP vs. Exp.,-0.5,Efficiency
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Gms.,16,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Positive FPVE Rate,0.3125,Efficiency
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Non-xTD Share of xFP,0.7687907869114418,Efficiency
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Non-TD Share of FP,0.8889600095598517,Efficiency
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Exp. Pts. Pos. Top-12 Rate,0.0625,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Exp. Pts. Pos. Top-24 Rate,0.1875,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Exp. Pts. Pos. Top-36 Rate,0.4375,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Exp. Pts. FLEX Top-12 Rate,0,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Exp. Pts. FLEX Top-24 Rate,0.0625,Opportunity
2020,00-0031806,Malcolm Brown,LA,RB,9902,Malcolm Brown,Exp. Pts. FLEX Top-36 Rate,0.0625,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Targets - 03+,0.9375,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Targets - 06+,0.75,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Targets - 07+,0.4375,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Targets - 08+,0.3125,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Targets - 09+,0.0625,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Targets - 10+,0.0625,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Opps - 10+,0.0625,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Opps - 12+,0,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Opps - 15+,0,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Opps - 18+,0,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Opps - 20+,0,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,AY - 050+,0.6875,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,AY - 075+,0.5,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,AY - 090+,0.375,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,AY - 100+,0.3125,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,FP Pos. Top-12 Rate,0,Production
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,FP Pos. Top-24 Rate,0.25,Production
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,FP FLEX Top-12 Rate,0,Production
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,FP FLEX Top-24 Rate,0.0625,Production
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,FP FLEX Top-36 Rate,0.1875,Production
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,FP - Total,183,Production
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,EPA,26.330163165999526,Efficiency
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,FP/Gm,11.4375,Production
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Targets/Gm,6.25,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Targets/Gm SD,2.04939015319192,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,AY/Gm,80.6875,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,AY Std. Dev.,51.259755169138295,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,FP ±,6.16883295283638,Production
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Games 1 SD Over EP,3,Production
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Exp. FP/Gm,10,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Expected FP ±,4,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,FP vs. Exp.,-0.5,Efficiency
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Gms.,16,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Positive FPVE Rate,0.4375,Efficiency
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Non-xTD Share of xFP,0.7390216259930883,Efficiency
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Non-TD Share of FP,0.7464271339034148,Efficiency
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Exp. Pts. Pos. Top-12 Rate,0.125,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Exp. Pts. Pos. Top-24 Rate,0.1875,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Exp. Pts. Pos. Top-36 Rate,0.375,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Exp. Pts. FLEX Top-12 Rate,0.0625,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Exp. Pts. FLEX Top-24 Rate,0.0625,Opportunity
2020,00-0035662,Marquise Brown,BAL,WR,61568,Marquise Brown,Exp. Pts. FLEX Top-36 Rate,0.1875,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Targets - 03+,0.3125,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Targets - 06+,0.0625,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Targets - 07+,0.0625,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Targets - 08+,0.0625,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Targets - 09+,0.0625,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Targets - 10+,0,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Opps - 10+,0.375,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Opps - 12+,0.1875,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Opps - 15+,0.0625,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Opps - 18+,0.0625,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Opps - 20+,0.0625,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,AY - 050+,0,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,AY - 075+,0,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,AY - 090+,0,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,AY - 100+,0,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,FP Pos. Top-12 Rate,0.0625,Production
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,FP Pos. Top-24 Rate,0.1875,Production
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,FP FLEX Top-12 Rate,0.0625,Production
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,FP FLEX Top-24 Rate,0.0625,Production
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,FP FLEX Top-36 Rate,0.0625,Production
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,FP - Total,120.80000000000001,Production
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,EPA,-7.0065335807957005,Efficiency
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,FP/Gm,7.550000000000001,Production
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Targets/Gm,2.5,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Targets/Gm SD,2.1291625896895083,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,AY/Gm,-0.875,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,AY Std. Dev.,8.220908303425682,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,FP ±,7.193978963920686,Production
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Games 1 SD Over EP,1,Production
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Exp. FP/Gm,6.5,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Expected FP ±,4.5,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,FP vs. Exp.,0,Efficiency
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Gms.,16,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Positive FPVE Rate,0.375,Efficiency
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Non-xTD Share of xFP,0.8453605281589696,Efficiency
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Non-TD Share of FP,0.8631624538536179,Efficiency
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Exp. Pts. Pos. Top-12 Rate,0.0625,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Exp. Pts. Pos. Top-24 Rate,0.0625,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Exp. Pts. Pos. Top-36 Rate,0.1875,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Exp. Pts. FLEX Top-12 Rate,0.0625,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Exp. Pts. FLEX Top-24 Rate,0.0625,Opportunity
2020,00-0035261,Tony Pollard,DAL,RB,27126,Tony Pollard,Exp. Pts. FLEX Top-36 Rate,0.0625,Opportunity
2020,00-0033251,Zach Pascal,IND,WR,12303,Zach Pascal,Targets - 03+,0.8125,Opportunity
2020,00-0033251,Zach Pascal,IND,WR,12303,Zach Pascal,Targets - 06+,0.375,Opportunity
