season,player_id,player_name,recent_team,position,pff_id,metric,value,fake_name
2020,00-0031345,Jimmy Garoppolo,SF,QB,8697,Exp. FP on Passes,10.733333333333334,QB A
2020,00-0031345,Jimmy Garoppolo,SF,QB,8697,Top-12 FP (Among QBs) Rate,0.16666666666666666,QB A
2020,00-0031345,Jimmy Garoppolo,SF,QB,8697,Top-24 FP (Among QBs) Rate,0.5,QB A
2020,00-0031345,Jimmy Garoppolo,SF,QB,8697,Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0031345,Jimmy Garoppolo,SF,QB,8697,Top 24 Exp. FP (Among QBs) Rate,0.3333333333333333,QB A
2020,00-0031345,Jimmy Garoppolo,SF,QB,8697,Passing Top 12 Exp. FP (Among QBs) Rate,0.16666666666666666,QB A
2020,00-0031345,Jimmy Garoppolo,SF,QB,8697,Passing Top 24 Exp. FP (Among QBs) Rate,0.3333333333333333,QB A
2020,00-0033077,Dak Prescott,DAL,QB,10769,Adv. Efficiency,0.11026763636554128,QB A
2020,00-0033077,Dak Prescott,DAL,QB,10769,300+ Yds Passing,0.6,QB A
2020,00-0033077,Dak Prescott,DAL,QB,10769,350+ Yds Passing,0.6,QB A
2020,00-0033077,Dak Prescott,DAL,QB,10769,adot,7.722901488723784,QB A
2020,00-0033077,Dak Prescott,DAL,QB,10769,FP/Gm,26.7,QB A
2020,00-0033077,Dak Prescott,DAL,QB,10769,Expected FP/Gm,23.38,QB A
2020,00-0033077,Dak Prescott,DAL,QB,10769,Exp. FP  on Scrambles,1.2910380000000001,QB A
2020,00-0033077,Dak Prescott,DAL,QB,10769,FP vs. Expected on Scrambles,-0.01103800000000008,QB A
2020,00-0033077,Dak Prescott,DAL,QB,10769,FP vs. Expected,3.3200000000000003,QB A
2020,00-0033077,Dak Prescott,DAL,QB,10769,Exp. FP on Passes,19.36,QB A
2020,00-0033077,Dak Prescott,DAL,QB,10769,Top-12 FP (Among QBs) Rate,0.6,QB A
2020,00-0033077,Dak Prescott,DAL,QB,10769,Top-24 FP (Among QBs) Rate,0.8,QB A
2020,00-0033077,Dak Prescott,DAL,QB,10769,Top 12 Exp. FP (Among QBs) Rate,0.6,QB A
2020,00-0033077,Dak Prescott,DAL,QB,10769,Top 24 Exp. FP (Among QBs) Rate,1,QB A
2020,00-0033077,Dak Prescott,DAL,QB,10769,Passing Top 12 Exp. FP (Among QBs) Rate,0.6,QB A
2020,00-0033077,Dak Prescott,DAL,QB,10769,Passing Top 24 Exp. FP (Among QBs) Rate,0.8,QB A
2020,00-0035710,Daniel Jones,NYG,QB,39395,Adv. Efficiency,0.05794984715994583,QB A
2020,00-0035710,Daniel Jones,NYG,QB,39395,300+ Yds Passing,0,QB A
2020,00-0035710,Daniel Jones,NYG,QB,39395,350+ Yds Passing,0,QB A
2020,00-0035710,Daniel Jones,NYG,QB,39395,adot,7.8218199544570615,QB A
2020,00-0035710,Daniel Jones,NYG,QB,39395,FP/Gm,14.299999999999999,QB A
2020,00-0035710,Daniel Jones,NYG,QB,39395,Expected FP/Gm,15.614285714285714,QB A
2020,00-0035710,Daniel Jones,NYG,QB,39395,Exp. FP  on Scrambles,1.1938928571428573,QB A
2020,00-0035710,Daniel Jones,NYG,QB,39395,FP vs. Expected on Scrambles,0.04896428571428568,QB A
2020,00-0035710,Daniel Jones,NYG,QB,39395,FP vs. Expected,-1.314285714285715,QB A
2020,00-0035710,Daniel Jones,NYG,QB,39395,Exp. FP on Passes,13.357142857142858,QB A
2020,00-0035710,Daniel Jones,NYG,QB,39395,Top-12 FP (Among QBs) Rate,0.14285714285714285,QB A
2020,00-0035710,Daniel Jones,NYG,QB,39395,Top-24 FP (Among QBs) Rate,0.6428571428571429,QB A
2020,00-0035710,Daniel Jones,NYG,QB,39395,Top 12 Exp. FP (Among QBs) Rate,0.21428571428571427,QB A
2020,00-0035710,Daniel Jones,NYG,QB,39395,Top 24 Exp. FP (Among QBs) Rate,0.5,QB A
2020,00-0035710,Daniel Jones,NYG,QB,39395,Passing Top 12 Exp. FP (Among QBs) Rate,0.2857142857142857,QB A
2020,00-0035710,Daniel Jones,NYG,QB,39395,Passing Top 24 Exp. FP (Among QBs) Rate,0.7142857142857143,QB A
2020,00-0036442,Joe Burrow,CIN,QB,28022,Adv. Efficiency,0.12009869682923985,QB A
2020,00-0036442,Joe Burrow,CIN,QB,28022,300+ Yds Passing,0.5,QB A
2020,00-0036442,Joe Burrow,CIN,QB,28022,350+ Yds Passing,0.1,QB A
2020,00-0036442,Joe Burrow,CIN,QB,28022,adot,8.478836078048875,QB A
2020,00-0036442,Joe Burrow,CIN,QB,28022,FP/Gm,18.66,QB A
2020,00-0036442,Joe Burrow,CIN,QB,28022,Expected FP/Gm,22.96,QB A
2020,00-0036442,Joe Burrow,CIN,QB,28022,Exp. FP  on Scrambles,1.5448920000000002,QB A
2020,00-0036442,Joe Burrow,CIN,QB,28022,FP vs. Expected on Scrambles,-0.714892,QB A
2020,00-0036442,Joe Burrow,CIN,QB,28022,FP vs. Expected,-4.300000000000001,QB A
2020,00-0036442,Joe Burrow,CIN,QB,28022,Exp. FP on Passes,19.47,QB A
2020,00-0036442,Joe Burrow,CIN,QB,28022,Top-12 FP (Among QBs) Rate,0.3,QB A
2020,00-0036442,Joe Burrow,CIN,QB,28022,Top-24 FP (Among QBs) Rate,0.9,QB A
2020,00-0036442,Joe Burrow,CIN,QB,28022,Top 12 Exp. FP (Among QBs) Rate,0.6,QB A
2020,00-0036442,Joe Burrow,CIN,QB,28022,Top 24 Exp. FP (Among QBs) Rate,0.9,QB A
2020,00-0036442,Joe Burrow,CIN,QB,28022,Passing Top 12 Exp. FP (Among QBs) Rate,0.6,QB A
2020,00-0036442,Joe Burrow,CIN,QB,28022,Passing Top 24 Exp. FP (Among QBs) Rate,0.9,QB A
2020,00-0026498,Matthew Stafford,DET,QB,4924,Adv. Efficiency,0.11583869758376014,QB A
2020,00-0026498,Matthew Stafford,DET,QB,4924,300+ Yds Passing,0.1875,QB A
2020,00-0026498,Matthew Stafford,DET,QB,4924,350+ Yds Passing,0.0625,QB A
2020,00-0026498,Matthew Stafford,DET,QB,4924,adot,8.280841759968895,QB A
2020,00-0026498,Matthew Stafford,DET,QB,4924,FP/Gm,16.78125,QB A
2020,00-0026498,Matthew Stafford,DET,QB,4924,Expected FP/Gm,16.9625,QB A
2020,00-0026498,Matthew Stafford,DET,QB,4924,Exp. FP  on Scrambles,0.7679812500000001,QB A
2020,00-0026498,Matthew Stafford,DET,QB,4924,FP vs. Expected on Scrambles,-0.03673125,QB A
2020,00-0026498,Matthew Stafford,DET,QB,4924,FP vs. Expected,-0.18124999999999858,QB A
2020,00-0026498,Matthew Stafford,DET,QB,4924,Exp. FP on Passes,16.05,QB A
2020,00-0026498,Matthew Stafford,DET,QB,4924,Top-12 FP (Among QBs) Rate,0.25,QB A
2020,00-0026498,Matthew Stafford,DET,QB,4924,Top-24 FP (Among QBs) Rate,0.75,QB A
2020,00-0026498,Matthew Stafford,DET,QB,4924,Top 12 Exp. FP (Among QBs) Rate,0.1875,QB A
2020,00-0026498,Matthew Stafford,DET,QB,4924,Top 24 Exp. FP (Among QBs) Rate,0.8125,QB A
2020,00-0026498,Matthew Stafford,DET,QB,4924,Passing Top 12 Exp. FP (Among QBs) Rate,0.5,QB A
2020,00-0026498,Matthew Stafford,DET,QB,4924,Passing Top 24 Exp. FP (Among QBs) Rate,0.8125,QB A
2020,00-0022942,Philip Rivers,IND,QB,1725,Adv. Efficiency,0.14089703330395814,QB A
2020,00-0022942,Philip Rivers,IND,QB,1725,300+ Yds Passing,0.1875,QB A
2020,00-0022942,Philip Rivers,IND,QB,1725,350+ Yds Passing,0.125,QB A
2020,00-0022942,Philip Rivers,IND,QB,1725,adot,7.217657265176514,QB A
2020,00-0022942,Philip Rivers,IND,QB,1725,FP/Gm,15.6875,QB A
2020,00-0022942,Philip Rivers,IND,QB,1725,Expected FP/Gm,15.5125,QB A
2020,00-0022942,Philip Rivers,IND,QB,1725,Exp. FP  on Scrambles,0.047139375000000004,QB A
2020,00-0022942,Philip Rivers,IND,QB,1725,FP vs. Expected on Scrambles,-0.028389375,QB A
2020,00-0022942,Philip Rivers,IND,QB,1725,FP vs. Expected,0.1750000000000007,QB A
2020,00-0022942,Philip Rivers,IND,QB,1725,Exp. FP on Passes,15.5375,QB A
2020,00-0022942,Philip Rivers,IND,QB,1725,Top-12 FP (Among QBs) Rate,0.25,QB A
2020,00-0022942,Philip Rivers,IND,QB,1725,Top-24 FP (Among QBs) Rate,0.5625,QB A
2020,00-0022942,Philip Rivers,IND,QB,1725,Top 12 Exp. FP (Among QBs) Rate,0.1875,QB A
2020,00-0022942,Philip Rivers,IND,QB,1725,Top 24 Exp. FP (Among QBs) Rate,0.6875,QB A
2020,00-0022942,Philip Rivers,IND,QB,1725,Passing Top 12 Exp. FP (Among QBs) Rate,0.1875,QB A
2020,00-0022942,Philip Rivers,IND,QB,1725,Passing Top 24 Exp. FP (Among QBs) Rate,0.9375,QB A
2020,00-0020531,Drew Brees,NO,QB,802,Adv. Efficiency,0.12879597788389402,QB A
2020,00-0020531,Drew Brees,NO,QB,802,300+ Yds Passing,0.25,QB A
2020,00-0020531,Drew Brees,NO,QB,802,350+ Yds Passing,0,QB A
2020,00-0020531,Drew Brees,NO,QB,802,adot,6.108823595041554,QB A
2020,00-0020531,Drew Brees,NO,QB,802,FP/Gm,18.283333333333335,QB A
2020,00-0020531,Drew Brees,NO,QB,802,Expected FP/Gm,16.466666666666665,QB A
2020,00-0020531,Drew Brees,NO,QB,802,Exp. FP  on Scrambles,0.18333750000000001,QB A
2020,00-0020531,Drew Brees,NO,QB,802,FP vs. Expected on Scrambles,-0.1583375,QB A
2020,00-0020531,Drew Brees,NO,QB,802,FP vs. Expected,1.81666666666667,QB A
2020,00-0020531,Drew Brees,NO,QB,802,Exp. FP on Passes,15.791666666666666,QB A
2020,00-0020531,Drew Brees,NO,QB,802,Top-12 FP (Among QBs) Rate,0.4166666666666667,QB A
2020,00-0020531,Drew Brees,NO,QB,802,Top-24 FP (Among QBs) Rate,0.8333333333333334,QB A
2020,00-0020531,Drew Brees,NO,QB,802,Top 12 Exp. FP (Among QBs) Rate,0.3333333333333333,QB A
2020,00-0020531,Drew Brees,NO,QB,802,Top 24 Exp. FP (Among QBs) Rate,0.6666666666666666,QB A
2020,00-0020531,Drew Brees,NO,QB,802,Passing Top 12 Exp. FP (Among QBs) Rate,0.25,QB A
2020,00-0020531,Drew Brees,NO,QB,802,Passing Top 24 Exp. FP (Among QBs) Rate,0.8333333333333334,QB A
2020,00-0031280,Derek Carr,LV,QB,8671,Adv. Efficiency,0.13991063175704632,QB A
2020,00-0031280,Derek Carr,LV,QB,8671,300+ Yds Passing,0.375,QB A
2020,00-0031280,Derek Carr,LV,QB,8671,350+ Yds Passing,0.125,QB A
2020,00-0031280,Derek Carr,LV,QB,8671,adot,8.087895779386786,QB A
2020,00-0031280,Derek Carr,LV,QB,8671,FP/Gm,18.4375,QB A
2020,00-0031280,Derek Carr,LV,QB,8671,Expected FP/Gm,17.9625,QB A
2020,00-0031280,Derek Carr,LV,QB,8671,Exp. FP  on Scrambles,1.5363818750000002,QB A
2020,00-0031280,Derek Carr,LV,QB,8671,FP vs. Expected on Scrambles,-1.511381875,QB A
2020,00-0031280,Derek Carr,LV,QB,8671,FP vs. Expected,0.4750000000000014,QB A
2020,00-0031280,Derek Carr,LV,QB,8671,Exp. FP on Passes,15.9,QB A
2020,00-0031280,Derek Carr,LV,QB,8671,Top-12 FP (Among QBs) Rate,0.5625,QB A
2020,00-0031280,Derek Carr,LV,QB,8671,Top-24 FP (Among QBs) Rate,0.75,QB A
2020,00-0031280,Derek Carr,LV,QB,8671,Top 12 Exp. FP (Among QBs) Rate,0.3125,QB A
2020,00-0031280,Derek Carr,LV,QB,8671,Top 24 Exp. FP (Among QBs) Rate,0.8125,QB A
2020,00-0031280,Derek Carr,LV,QB,8671,Passing Top 12 Exp. FP (Among QBs) Rate,0.4375,QB A
2020,00-0031280,Derek Carr,LV,QB,8671,Passing Top 24 Exp. FP (Among QBs) Rate,0.875,QB A
2020,00-0035704,Drew Lock,DEN,QB,39517,Adv. Efficiency,0.04006326874630915,QB A
2020,00-0035704,Drew Lock,DEN,QB,39517,300+ Yds Passing,0.15384615384615385,QB A
2020,00-0035704,Drew Lock,DEN,QB,39517,350+ Yds Passing,0,QB A
2020,00-0035704,Drew Lock,DEN,QB,39517,adot,9.600576209933372,QB A
2020,00-0035704,Drew Lock,DEN,QB,39517,FP/Gm,15.415384615384616,QB A
2020,00-0035704,Drew Lock,DEN,QB,39517,Expected FP/Gm,18.046153846153846,QB A
2020,00-0035704,Drew Lock,DEN,QB,39517,Exp. FP  on Scrambles,1.5425123076923077,QB A
2020,00-0035704,Drew Lock,DEN,QB,39517,FP vs. Expected on Scrambles,-0.9886661538461539,QB A
2020,00-0035704,Drew Lock,DEN,QB,39517,FP vs. Expected,-2.6307692307692303,QB A
2020,00-0035704,Drew Lock,DEN,QB,39517,Exp. FP on Passes,15.523076923076923,QB A
2020,00-0035704,Drew Lock,DEN,QB,39517,Top-12 FP (Among QBs) Rate,0.3076923076923077,QB A
2020,00-0035704,Drew Lock,DEN,QB,39517,Top-24 FP (Among QBs) Rate,0.6153846153846154,QB A
2020,00-0035704,Drew Lock,DEN,QB,39517,Top 12 Exp. FP (Among QBs) Rate,0.38461538461538464,QB A
2020,00-0035704,Drew Lock,DEN,QB,39517,Top 24 Exp. FP (Among QBs) Rate,0.7692307692307693,QB A
2020,00-0035704,Drew Lock,DEN,QB,39517,Passing Top 12 Exp. FP (Among QBs) Rate,0.46153846153846156,QB A
2020,00-0035704,Drew Lock,DEN,QB,39517,Passing Top 24 Exp. FP (Among QBs) Rate,0.7692307692307693,QB A
2020,00-0032950,Carson Wentz,PHI,QB,10636,Adv. Efficiency,0.024619138595104884,QB A
2020,00-0032950,Carson Wentz,PHI,QB,10636,300+ Yds Passing,0.08333333333333333,QB A
2020,00-0032950,Carson Wentz,PHI,QB,10636,350+ Yds Passing,0.08333333333333333,QB A
2020,00-0032950,Carson Wentz,PHI,QB,10636,adot,8.750784685718918,QB A
2020,00-0032950,Carson Wentz,PHI,QB,10636,FP/Gm,17.616666666666667,QB A
2020,00-0032950,Carson Wentz,PHI,QB,10636,Expected FP/Gm,19.825,QB A
2020,00-0032950,Carson Wentz,PHI,QB,10636,Exp. FP  on Scrambles,1.598285,QB A
2020,00-0032950,Carson Wentz,PHI,QB,10636,FP vs. Expected on Scrambles,-0.5816183333333333,QB A
2020,00-0032950,Carson Wentz,PHI,QB,10636,FP vs. Expected,-2.208333333333332,QB A
2020,00-0032950,Carson Wentz,PHI,QB,10636,Exp. FP on Passes,16.283333333333335,QB A
2020,00-0032950,Carson Wentz,PHI,QB,10636,Top-12 FP (Among QBs) Rate,0.3333333333333333,QB A
2020,00-0032950,Carson Wentz,PHI,QB,10636,Top-24 FP (Among QBs) Rate,0.9166666666666666,QB A
2020,00-0032950,Carson Wentz,PHI,QB,10636,Top 12 Exp. FP (Among QBs) Rate,0.5,QB A
2020,00-0032950,Carson Wentz,PHI,QB,10636,Top 24 Exp. FP (Among QBs) Rate,0.9166666666666666,QB A
2020,00-0032950,Carson Wentz,PHI,QB,10636,Passing Top 12 Exp. FP (Among QBs) Rate,0.5,QB A
2020,00-0032950,Carson Wentz,PHI,QB,10636,Passing Top 24 Exp. FP (Among QBs) Rate,0.8333333333333334,QB A
2020,00-0035232,Dwayne Haskins,WAS,QB,41897,Adv. Efficiency,-0.0025248992785429575,QB A
2020,00-0035232,Dwayne Haskins,WAS,QB,41897,300+ Yds Passing,0.14285714285714285,QB A
2020,00-0035232,Dwayne Haskins,WAS,QB,41897,350+ Yds Passing,0,QB A
2020,00-0035232,Dwayne Haskins,WAS,QB,41897,adot,6.615560458417601,QB A
2020,00-0035232,Dwayne Haskins,WAS,QB,41897,FP/Gm,11.6,QB A
2020,00-0035232,Dwayne Haskins,WAS,QB,41897,Expected FP/Gm,17.257142857142856,QB A
2020,00-0035232,Dwayne Haskins,WAS,QB,41897,Exp. FP  on Scrambles,1.6136085714285715,QB A
2020,00-0035232,Dwayne Haskins,WAS,QB,41897,FP vs. Expected on Scrambles,-0.785037142857143,QB A
2020,00-0035232,Dwayne Haskins,WAS,QB,41897,FP vs. Expected,-5.657142857142857,QB A
2020,00-0035232,Dwayne Haskins,WAS,QB,41897,Exp. FP on Passes,14.285714285714286,QB A
2020,00-0035232,Dwayne Haskins,WAS,QB,41897,Top-12 FP (Among QBs) Rate,0,QB A
2020,00-0035232,Dwayne Haskins,WAS,QB,41897,Top-24 FP (Among QBs) Rate,0.42857142857142855,QB A
2020,00-0035232,Dwayne Haskins,WAS,QB,41897,Top 12 Exp. FP (Among QBs) Rate,0.42857142857142855,QB A
2020,00-0035232,Dwayne Haskins,WAS,QB,41897,Top 24 Exp. FP (Among QBs) Rate,0.7142857142857143,QB A
2020,00-0035232,Dwayne Haskins,WAS,QB,41897,Passing Top 12 Exp. FP (Among QBs) Rate,0.14285714285714285,QB A
2020,00-0035232,Dwayne Haskins,WAS,QB,41897,Passing Top 24 Exp. FP (Among QBs) Rate,0.5714285714285714,QB A
2020,00-0034869,Sam Darnold,NYJ,QB,29048,Adv. Efficiency,0.03005967171135602,QB A
2020,00-0034869,Sam Darnold,NYJ,QB,29048,300+ Yds Passing,0,QB A
2020,00-0034869,Sam Darnold,NYJ,QB,29048,350+ Yds Passing,0,QB A
2020,00-0034869,Sam Darnold,NYJ,QB,29048,adot,7.6658378995958625,QB A
2020,00-0034869,Sam Darnold,NYJ,QB,29048,FP/Gm,12.25,QB A
2020,00-0034869,Sam Darnold,NYJ,QB,29048,Expected FP/Gm,14.258333333333333,QB A
2020,00-0034869,Sam Darnold,NYJ,QB,29048,Exp. FP  on Scrambles,1.6898875,QB A
2020,00-0034869,Sam Darnold,NYJ,QB,29048,FP vs. Expected on Scrambles,-0.4482208333333334,QB A
2020,00-0034869,Sam Darnold,NYJ,QB,29048,FP vs. Expected,-2.008333333333333,QB A
2020,00-0034869,Sam Darnold,NYJ,QB,29048,Exp. FP on Passes,12.316666666666666,QB A
2020,00-0034869,Sam Darnold,NYJ,QB,29048,Top-12 FP (Among QBs) Rate,0.16666666666666666,QB A
2020,00-0034869,Sam Darnold,NYJ,QB,29048,Top-24 FP (Among QBs) Rate,0.25,QB A
2020,00-0034869,Sam Darnold,NYJ,QB,29048,Top 12 Exp. FP (Among QBs) Rate,0.08333333333333333,QB A
2020,00-0034869,Sam Darnold,NYJ,QB,29048,Top 24 Exp. FP (Among QBs) Rate,0.3333333333333333,QB A
2020,00-0034869,Sam Darnold,NYJ,QB,29048,Passing Top 12 Exp. FP (Among QBs) Rate,0.08333333333333333,QB A
2020,00-0034869,Sam Darnold,NYJ,QB,29048,Passing Top 24 Exp. FP (Among QBs) Rate,0.5,QB A
2020,00-0033106,Jared Goff,LA,QB,10635,Adv. Efficiency,0.10680956633588698,QB A
2020,00-0033106,Jared Goff,LA,QB,10635,300+ Yds Passing,0.4,QB A
2020,00-0033106,Jared Goff,LA,QB,10635,350+ Yds Passing,0.2,QB A
2020,00-0033106,Jared Goff,LA,QB,10635,adot,6.562726081458865,QB A
2020,00-0033106,Jared Goff,LA,QB,10635,FP/Gm,17.266666666666666,QB A
2020,00-0033106,Jared Goff,LA,QB,10635,Expected FP/Gm,17.5,QB A
2020,00-0033106,Jared Goff,LA,QB,10635,Exp. FP  on Scrambles,1.3443273333333334,QB A
2020,00-0033106,Jared Goff,LA,QB,10635,FP vs. Expected on Scrambles,-1.090994,QB A
2020,00-0033106,Jared Goff,LA,QB,10635,FP vs. Expected,-0.23333333333333428,QB A
2020,00-0033106,Jared Goff,LA,QB,10635,Exp. FP on Passes,15.120000000000001,QB A
2020,00-0033106,Jared Goff,LA,QB,10635,Top-12 FP (Among QBs) Rate,0.3333333333333333,QB A
2020,00-0033106,Jared Goff,LA,QB,10635,Top-24 FP (Among QBs) Rate,0.7333333333333333,QB A
2020,00-0033106,Jared Goff,LA,QB,10635,Top 12 Exp. FP (Among QBs) Rate,0.2,QB A
2020,00-0033106,Jared Goff,LA,QB,10635,Top 24 Exp. FP (Among QBs) Rate,0.8,QB A
2020,00-0033106,Jared Goff,LA,QB,10635,Passing Top 12 Exp. FP (Among QBs) Rate,0.2,QB A
2020,00-0033106,Jared Goff,LA,QB,10635,Passing Top 24 Exp. FP (Among QBs) Rate,0.8,QB A
2020,00-0034855,Baker Mayfield,CLE,QB,46518,Adv. Efficiency,0.15544240254116937,QB A
2020,00-0034855,Baker Mayfield,CLE,QB,46518,300+ Yds Passing,0.125,QB A
2020,00-0034855,Baker Mayfield,CLE,QB,46518,350+ Yds Passing,0,QB A
2020,00-0034855,Baker Mayfield,CLE,QB,46518,adot,8.517699787452282,QB A
2020,00-0034855,Baker Mayfield,CLE,QB,46518,FP/Gm,16.325,QB A
2020,00-0034855,Baker Mayfield,CLE,QB,46518,Expected FP/Gm,17.1375,QB A
2020,00-0034855,Baker Mayfield,CLE,QB,46518,Exp. FP  on Scrambles,1.445761875,QB A
2020,00-0034855,Baker Mayfield,CLE,QB,46518,FP vs. Expected on Scrambles,-0.870761875,QB A
2020,00-0034855,Baker Mayfield,CLE,QB,46518,FP vs. Expected,-0.8125,QB A
2020,00-0034855,Baker Mayfield,CLE,QB,46518,Exp. FP on Passes,15.05625,QB A
2020,00-0034855,Baker Mayfield,CLE,QB,46518,Top-12 FP (Among QBs) Rate,0.25,QB A
2020,00-0034855,Baker Mayfield,CLE,QB,46518,Top-24 FP (Among QBs) Rate,0.6875,QB A
2020,00-0034855,Baker Mayfield,CLE,QB,46518,Top 12 Exp. FP (Among QBs) Rate,0.3125,QB A
2020,00-0034855,Baker Mayfield,CLE,QB,46518,Top 24 Exp. FP (Among QBs) Rate,0.75,QB A
2020,00-0034855,Baker Mayfield,CLE,QB,46518,Passing Top 12 Exp. FP (Among QBs) Rate,0.375,QB A
2020,00-0034855,Baker Mayfield,CLE,QB,46518,Passing Top 24 Exp. FP (Among QBs) Rate,0.75,QB A
2020,00-0028118,Tyrod Taylor,LAC,QB,6332,Adv. Efficiency,0.010346467648139197,QB A
2020,00-0028118,Tyrod Taylor,LAC,QB,6332,300+ Yds Passing,0,QB A
2020,00-0028118,Tyrod Taylor,LAC,QB,6332,350+ Yds Passing,0,QB A
2020,00-0028118,Tyrod Taylor,LAC,QB,6332,adot,11.166666666666666,QB A
2020,00-0028118,Tyrod Taylor,LAC,QB,6332,FP/Gm,8.9,QB A
2020,00-0028118,Tyrod Taylor,LAC,QB,6332,Expected FP/Gm,17.6,QB A
2020,00-0028118,Tyrod Taylor,LAC,QB,6332,Exp. FP  on Scrambles,2.691655,QB A
2020,00-0028118,Tyrod Taylor,LAC,QB,6332,FP vs. Expected on Scrambles,-2.3416550000000003,QB A
2020,00-0028118,Tyrod Taylor,LAC,QB,6332,FP vs. Expected,-8.700000000000001,QB A
2020,00-0028118,Tyrod Taylor,LAC,QB,6332,Exp. FP on Passes,14.6,QB A
2020,00-0028118,Tyrod Taylor,LAC,QB,6332,Top-12 FP (Among QBs) Rate,0.5,QB A
2020,00-0028118,Tyrod Taylor,LAC,QB,6332,Top-24 FP (Among QBs) Rate,0.5,QB A
2020,00-0028118,Tyrod Taylor,LAC,QB,6332,Top 12 Exp. FP (Among QBs) Rate,0.5,QB A
2020,00-0028118,Tyrod Taylor,LAC,QB,6332,Top 24 Exp. FP (Among QBs) Rate,1,QB A
2020,00-0028118,Tyrod Taylor,LAC,QB,6332,Passing Top 12 Exp. FP (Among QBs) Rate,0.5,QB A
2020,00-0028118,Tyrod Taylor,LAC,QB,6332,Passing Top 24 Exp. FP (Among QBs) Rate,1,QB A
2020,00-0023682,Ryan Fitzpatrick,MIA,QB,2467,Adv. Efficiency,0.177688490858338,QB A
2020,00-0023682,Ryan Fitzpatrick,MIA,QB,2467,300+ Yds Passing,0.3333333333333333,QB A
2020,00-0023682,Ryan Fitzpatrick,MIA,QB,2467,350+ Yds Passing,0.1111111111111111,QB A
2020,00-0023682,Ryan Fitzpatrick,MIA,QB,2467,adot,8.031586599198892,QB A
2020,00-0023682,Ryan Fitzpatrick,MIA,QB,2467,FP/Gm,17.18888888888889,QB A
2020,00-0023682,Ryan Fitzpatrick,MIA,QB,2467,Expected FP/Gm,17.166666666666668,QB A
2020,00-0023682,Ryan Fitzpatrick,MIA,QB,2467,Exp. FP  on Scrambles,2.2751055555555557,QB A
2020,00-0023682,Ryan Fitzpatrick,MIA,QB,2467,FP vs. Expected on Scrambles,-1.4528833333333333,QB A
2020,00-0023682,Ryan Fitzpatrick,MIA,QB,2467,FP vs. Expected,0.022222222222222143,QB A
2020,00-0023682,Ryan Fitzpatrick,MIA,QB,2467,Exp. FP on Passes,13.977777777777778,QB A
2020,00-0023682,Ryan Fitzpatrick,MIA,QB,2467,Top-12 FP (Among QBs) Rate,0.3333333333333333,QB A
2020,00-0023682,Ryan Fitzpatrick,MIA,QB,2467,Top-24 FP (Among QBs) Rate,0.6666666666666666,QB A
2020,00-0023682,Ryan Fitzpatrick,MIA,QB,2467,Top 12 Exp. FP (Among QBs) Rate,0.2222222222222222,QB A
2020,00-0023682,Ryan Fitzpatrick,MIA,QB,2467,Top 24 Exp. FP (Among QBs) Rate,0.6666666666666666,QB A
2020,00-0023682,Ryan Fitzpatrick,MIA,QB,2467,Passing Top 12 Exp. FP (Among QBs) Rate,0.3333333333333333,QB A
2020,00-0023682,Ryan Fitzpatrick,MIA,QB,2467,Passing Top 24 Exp. FP (Among QBs) Rate,0.5555555555555556,QB A
2020,00-0033357,Taysom Hill,NO,QB,12112,Adv. Efficiency,0.09803164211985382,QB A
2020,00-0033357,Taysom Hill,NO,QB,12112,300+ Yds Passing,0,QB A
2020,00-0033357,Taysom Hill,NO,QB,12112,350+ Yds Passing,0,QB A
2020,00-0033357,Taysom Hill,NO,QB,12112,adot,3.9689009930267796,QB A
2020,00-0033357,Taysom Hill,NO,QB,12112,FP/Gm,9.04375,QB A
2020,00-0033357,Taysom Hill,NO,QB,12112,Expected FP/Gm,8.23125,QB A
2020,00-0033357,Taysom Hill,NO,QB,12112,Exp. FP  on Scrambles,1.0897106250000002,QB A
2020,00-0033357,Taysom Hill,NO,QB,12112,FP vs. Expected on Scrambles,-0.789710625,QB A
2020,00-0033357,Taysom Hill,NO,QB,12112,FP vs. Expected,0.8125,QB A
2020,00-0033357,Taysom Hill,NO,QB,12112,Exp. FP on Passes,3.45,QB A
2020,00-0033357,Taysom Hill,NO,QB,12112,Top-12 FP (Among QBs) Rate,0.25,QB A
2020,00-0033357,Taysom Hill,NO,QB,12112,Top-24 FP (Among QBs) Rate,0.25,QB A
2020,00-0033357,Taysom Hill,NO,QB,12112,Top 12 Exp. FP (Among QBs) Rate,0.125,QB A
2020,00-0033357,Taysom Hill,NO,QB,12112,Top 24 Exp. FP (Among QBs) Rate,0.25,QB A
2020,00-0033357,Taysom Hill,NO,QB,12112,Passing Top 12 Exp. FP (Among QBs) Rate,0,QB A
2020,00-0033357,Taysom Hill,NO,QB,12112,Passing Top 24 Exp. FP (Among QBs) Rate,0.1875,QB A
2020,00-0035752,Chris Streveler,ARI,QB,46440,Adv. Efficiency,0.02053365217591248,QB A
2020,00-0035752,Chris Streveler,ARI,QB,46440,300+ Yds Passing,0,QB A
2020,00-0035752,Chris Streveler,ARI,QB,46440,350+ Yds Passing,0,QB A
2020,00-0035752,Chris Streveler,ARI,QB,46440,adot,3.3125,QB A
2020,00-0035752,Chris Streveler,ARI,QB,46440,FP/Gm,4.3500000000000005,QB A
